id_bien,no_voie,type_voie,voie,b_t_q,type_bien,nb_piece,surface,id_commune
26524,2,PL,DE LA REPUBLIQUE,,Appartement,2,96,89387
26525,15,ALL,DU BUISSON,B,Maison,2,46,91064
26526,20,RUE,DE LA LIBERATION,B,Appartement,2,39,91115
26527,33,RUE,DES CIGOGNES,,Appartement,2,51,91161
26528,3,RUE,DES ERABLES,,Appartement,2,40,91174
26529,190,BD,JOHN KENNEDY,,Appartement,3,60,91174
26530,29,QUAI,MAURICE RIQUIEZ,,Appartement,1,36,91174
26531,2,VLA,DU POITOU,,Appartement,4,73,91215
26532,4,RUE,PAUL HUGO,,Appartement,2,49,91223
26533,15,RUE,DU SABLON,,Appartement,3,45,91223
26534,12,AV,DE LA LIBERATION,,Appartement,2,56,91223
26535,16,RUE,DE CHARPEAUX,,Appartement,3,57,91223
26536,1,ALL,JOHN FORD,,Appartement,3,52,91228
26537,7,RUE,DU BOIS BOUQUIN,,Appartement,1,25,91332
26538,26,RUE,DE PARIS,,Appartement,2,47,91338
26539,44,CHE,DE LA GOUTTIERE,,Maison,3,78,91339
26540,11,RUE,SINIARGOUX,,Appartement,2,41,91345
26541,20,ALL,ALBERT THOMAS,,Appartement,2,52,91377
26542,27,AV,DE LA REPUBLIQUE,,Appartement,1,14,91421
26543,17,RUE,DU TRESOR,,Appartement,6,140,91477
26544,2,PL,DU CHANOINE BOS,,Appartement,4,78,91521
26545,28,RUE,DE L'AVENIR,,Appartement,3,88,91552
26546,4,RTE,DES ULIS,,Maison,5,86,91560
26547,9,AV,GEORGES POMPIDOU,,Appartement,2,47,91661
26548,9,RUE,LE PERDRIEL,,Appartement,2,38,91661
26549,11,ALL,JACQUES LOUIS LARUE,,Appartement,2,44,91687
26550,9001,RUE,DU CLOS DES ABBESSES,,Appartement,3,49,91691
26551,6,RUE,PIERRE LOTI,,Appartement,3,73,91691
26552,6,SQ,DE BRETAGNE,,Appartement,3,57,91691
26553,8,AV,DE PROVENCE,,Appartement,1,31,91692
26554,11,RUE,PIERRE GILLES DE GENNES,,Appartement,3,65,92002
26555,3,ALL,DES TERRES ABONNEES,,Appartement,2,42,92007
26556,47,CHE,DE LA VALLEE AUX LOUPS,,Appartement,5,96,92019
26557,2,AV,DE PARIS,,Appartement,3,74,92020
26558,20,RUE,DE LA GARE,,Appartement,3,56,92020
26559,66,BD,JEAN JAURES,,Appartement,2,45,92024
26560,1,RUE,MORILLON,,Appartement,1,29,92024
26561,7,RUE,DU COMMANDANT LAMY,,Appartement,1,10,92026
26562,15,RUE,GUILLAUME FAREL,,Appartement,1,24,92026
26563,91,AV,MARCEAU,,Appartement,3,50,92026
26564,22,RUE,BAUDIN,,Appartement,5,119,92040
26565,2,RUE,JULES GUESDE,,Appartement,2,39,92040
26566,15,RUE,CAMILLE PELLETAN,,Appartement,3,54,92044
26567,77,RUE,JULES GUESDE,,Appartement,3,45,92044
26568,16,RUE,RASPAIL,,Appartement,4,66,92044
26569,54,RUE,JEAN JAURES,,Appartement,3,68,92044
26570,1,RUE,GUY MOQUET,,Appartement,2,40,92046
26571,10,RUE,SADI CARNOT,,Appartement,1,25,92049
26572,106,AV,ARISTIDE BRIAND,,Appartement,2,44,92049
26573,11,AV,LOUIS MEUNIER,,Appartement,2,47,92050
26574,1,BD,DU COUCHANT,,Appartement,2,27,92050
26575,56,RUE,DE SABLONVILLE,,Appartement,3,30,92051
26576,6,RUE,BELLANGER,,Appartement,4,85,92051
26577,94,RUE,CHARLES LAFFITTE,,Appartement,3,84,92051
26578,6,RUE,BOUTARD,,Appartement,3,112,92051
26579,9,RUE,DE CHEZY,,Appartement,1,26,92051
26580,37,RUE,DE CHEZY,,Appartement,7,133,92051
26581,135,BD,BINEAU,,Appartement,3,70,92051
26582,128,AV,DE LA RESISTANCE,,Appartement,2,49,92060
26583,22,RUE,ROUGET DE LISLE,,Appartement,3,68,92062
26584,15,RUE,FRANCOIS JACOB,,Appartement,3,68,92063
26585,56,RUE,SOPHIE RODRIGUES,,Appartement,3,53,92063
26586,43,BD,RICHELIEU,,Appartement,1,17,92063
26587,25,ALL,DE TREVISE,,Appartement,5,85,92071
26588,12,RUE,JEAN BAPTISTE POTIN,,Appartement,2,39,92075
26589,130,AV,DE LA REPUBLIQUE,,Appartement,3,37,93001
26590,20,RUE,DE LA COMMUNE DE PARIS,,Appartement,1,27,93001
26591,7,ALL,DU DOC DUPUYTREN,,Appartement,3,75,93005
26592,16,RUE,MARCEL SEMBAT,,Appartement,3,49,93013
26593,9001,RES,DES AIGLES,,Appartement,4,62,93013
26594,23,RUE,EDGAR QUINET,B,Appartement,2,35,93027
26595,5,RUE,PIERRE BEZET,,Appartement,4,66,93032
26596,2,RUE,JEAN MOULIN,,Appartement,3,50,93032
26597,15,RUE,DU MARAIS,,Appartement,2,55,93048
26598,116,RUE,DE LAGNY,,Appartement,1,23,93048
26599,38,RUE,RAPATEL,,Appartement,2,35,93048
26600,16,AV,DU MARECHAL FOCH,,Appartement,3,49,93049
26601,8,RUE,WELTER,,Appartement,3,68,93050
26602,21,ALL,DU VAL DE MARNE,,Appartement,4,67,93050
26603,5,ALL,DU FAON,,Maison,3,71,93051
26604,36,BD,DU MIDI,,Appartement,2,41,93062
26605,12,MAIL,DU CENTRE VILLE,,Appartement,3,50,93064
26606,17,RUE,DANTON,,Appartement,1,26,93064
26607,9,PL,DE LA RESISTANCE,,Appartement,1,22,93066
26608,17,BD,MARCEL SEMBAT,,Appartement,3,77,93066
26609,6,AV,HENRI ROL TANGUY,,Appartement,3,64,93066
26610,6,CITE,MONTJOIE,,Appartement,5,70,93066
26611,2,PAS,DE L ABBE LASSAILY,,Appartement,4,74,94001
26612,23,RUE,VICTOR HUGO,,Appartement,2,28,94002
26613,36,RUE,CAMILLE DESMOULINS,,Appartement,3,72,94016
26614,35,ALL,DES BATTUES,,Appartement,3,62,94019
26615,19,RUE,DURMERSHEIM,,Appartement,2,41,94019
26616,7,RUE,MAURICE DEMENITROUX,,Appartement,4,63,94028
26617,6,RUE,LATERALE,,Appartement,5,112,94028
26618,147,RUE,DU GENERAL LECLERC,,Appartement,4,87,94028
26619,27,AV,FOCH,,Appartement,2,37,94033
26620,8,ALL,DES RENARDEAUX,,Appartement,3,67,94034
26621,19,ALL,DU MALI,,Appartement,4,73,94034
26622,58,BD,PASTEUR,,Appartement,4,74,94034
26623,68,BD,JEAN JAURES,,Appartement,3,51,94034
26624,96,RUE,DE CHEVILLY,,Appartement,3,56,94038
26625,1,RUE,ISABEAU,,Appartement,3,53,94038
26626,15,PL,MARCEL CACHIN,,Appartement,2,55,94041
26627,82,AV,GUY MOQUET,,Appartement,1,18,94042
26628,19,AV,DE MESLY,T,Maison,4,76,94044
26629,5,RUE,ROBERT FERRER,,Appartement,3,43,94046
26630,24,RUE,PELET DE LA LOZERE,,Appartement,3,40,94046
26631,145,RUE,JEAN JAURES,,Appartement,2,52,94046
26632,4,AV,DES QUARANTE ARPENTS,,Appartement,3,58,94048
26633,60,RUE,THEODORE HONORE,,Appartement,4,88,94052
26634,81,BD,DE STRASBOURG,,Appartement,1,36,94052
26635,25,BD,DE STRASBOURG,,Appartement,3,57,94052
26636,31,RUE,DES HAUTES BORNES,,Appartement,3,70,94054
26637,53,AV,PRESIDENT ROOSEVELT,,Appartement,3,53,94058
26638,7,RUE,DE L'EMBARCADERE,,Appartement,1,26,94058
26639,8,AV,ALPHAND,,Appartement,3,60,94067
26640,192,BD,DE CRETEIL,,Appartement,4,76,94068
26641,12,BD,DE BELLECHASSE,B,Appartement,2,60,94068
26642,32,RUE,SAINT HILAIRE,,Appartement,5,118,94068
26643,1,VLA,MARIOTTE,,Appartement,2,34,94068
26644,4,AV,AUGUSTE MARIN,,Appartement,2,33,94068
26645,83,AV,DE VERSAILLES,,Appartement,2,48,94073
26646,20,AV,MAL DE LATTRE DE TASSIGNY,,Appartement,3,66,94073
26647,5,RUE,CONDORCET,,Appartement,2,40,94076
26648,7,PAS,CASSINI,,Appartement,2,57,94076
26649,100,RUE,JEAN JAURES,,Appartement,4,70,94076
26650,1,RUE,DES TUILOTS,A,Maison,5,94,94077
26651,3,RUE,MICHELET,,Appartement,3,50,94078
26652,58,RUE,DE PARIS,,Appartement,2,32,94078
26653,86,BD,DE FRIEDBERG,,Maison,4,77,94079
26654,53,RUE,DES LAITIERES,,Appartement,3,73,94080
26655,164,AV,DE PARIS,B,Appartement,2,30,94080
26656,18,RUE,DES VIGNERONS,,Appartement,1,19,94080
26657,16,AV,DU GAL DE GAULLE,,Appartement,3,98,94080
26658,9,RUE,CAMILLE RISCH,,Appartement,2,39,94081
26659,172,RUE,GABRIEL PERI,,Appartement,4,65,94081
26660,10,RUE,CHARLES INFROIT,B,Maison,2,62,94081
26661,16,AV,HENRI BARBUSSE,B,Appartement,4,52,94081
26662,3,AV,STALINGRAD,,Appartement,3,58,95018
26663,6,SQ,AQUITAINE,,Appartement,3,45,95018
26664,9,RUE,DE L ISLE ADAM,B,Appartement,2,54,95052
26665,9001,SEN,DE LA GENDARMERIE,,Appartement,2,64,95052
26666,66,RUE,EDOUARD VAILLANT,B,Maison,2,48,95063
26667,2,RUE,KLEBER,,Appartement,1,32,95063
26668,26,RUE,MOZART,,Appartement,3,68,95063
26669,30,RUE,JEAN JAURES,,Appartement,4,77,95063
26670,29,RUE,DES VENDANGES PROCHAINES,,Appartement,5,91,95127
26671,5,RUE,DE LA VEILLEE,,Appartement,3,60,95127
26672,62,RUE,GABRIEL PERI,,Appartement,2,38,95176
26673,20,SEN,DES COQUINS,,Maison,4,93,95197
26674,67,RUE,DU CHEMIN VERT,,Appartement,4,70,95199
26675,46,RUE,DE MALLEVILLE,,Appartement,2,38,95210
26676,6,RUE,HONORE DE BALZAC,,Appartement,3,57,95268
26677,12,RUE,MADELEINE RENAUD,,Maison,5,106,95280
26678,5,RUE,CHARLES PEGUY,,Appartement,5,95,95351
26679,63,RUE,DE PARIS,,Appartement,1,30,95351
26680,55,RUE,DE PARIS,,Appartement,2,38,95426
26681,4,MAIL,DE LA FONTAINE MARTIN,,Appartement,3,54,95491
26682,23,RUE,SARAH BERNHARDT,B,Maison,3,86,95491
26683,9001,ALL,DE FRANCHE COMTE,,Appartement,3,64,95491
26684,88,RUE,PIERRE BUTIN,,Appartement,1,38,95500
26685,88,RUE,PIERRE BUTIN,,Appartement,2,52,95500
26686,8,PL,ARISTIDE BRIAND,,Appartement,3,66,95500
26687,1,AV,MATHILDE,,Appartement,4,88,95555
26688,8,RUE,DE L OISE,,Appartement,3,64,95572
26689,35,RTE,DE GARGES,,Appartement,4,67,95585
26690,5,RUE,JEAN JAURES,,Appartement,1,28,95607
26691,3,RUE,VAGABONDE,,Appartement,3,61,95637
26692,2,PL,LALO,,Appartement,3,60,95680
26693,36,AV,GEORGES PLISSONNEAU,,Appartement,2,30,972209
26694,6032,VC,DE BOIS NEUF,F,Appartement,3,68,972210
26695,98,IMP,DES INDES,,Appartement,2,38,972213
26696,5319,RES,LES COTTAGES,,Appartement,3,61,972227
26697,5077,,LES COTEAUX,F,Appartement,3,75,972227
26698,5220,TSSE,DU LEVANT,,Appartement,2,55,972229
26699,5146,RUE,DE LA PLAGE,F,Appartement,1,18,972230
26700,34,RUE,DES PECHEURS,,Maison,5,131,972231
26701,3,RUE,DE L'INDIGOTERIE,,Appartement,3,62,973309
26702,32,RUE,DE LA LINOTTE,,Appartement,2,48,02408
26703,7076,RES,LES MELEZES ROI SOLEIL,,Appartement,1,23,04073
26704,44,RUE,DE LA TOUR,,Appartement,5,122,05017
26705,5359,,MERLETTE,,Appartement,3,63,05096
26706,19,RUE,DES PYRENEES,,Maison,4,78,09225
26707,6,RUE,DU MOULIN,,Maison,5,168,10102
26708,223,RES,LES AMANDINES,,Appartement,2,21,11170
26709,110,RES,BELLE PLAGE,,Appartement,2,22,11202
26710,2,RUE,DE TUNIS,,Appartement,2,39,11262
26711,17,RUE,DU CASINO,,Appartement,1,16,14220
26712,46,RUE,DES BAINS,,Appartement,2,36,14715
26713,50,RUE,D ORLEANS,,Appartement,2,30,14715
26714,9002,VC,RES DEAUVILLE 2000,,Appartement,2,23,14754
26715,9020,VC,RES LE GRAND CAP,,Appartement,2,26,14754
26716,9013,VC,RES DEAUVILLE PLAGE 2,,Appartement,1,21,14754
26717,9005,VC,RES LE FRANCE,,Appartement,3,38,14754
26718,11,RUE,DU VAL,,Appartement,3,64,22093
26719,35,ALL,JACQUES PREVERT,,Maison,4,86,26037
26720,72,RUE,MURET,,Appartement,1,37,28085
26721,1,RUE,VICTOR GILBERT,B,Appartement,1,18,28085
26722,16,RUE,CHATEAUBRIAND,B,Appartement,1,27,29019
26723,26,RUE,DES BOUCHERS,,Appartement,1,22,29151
26724,5421,RES,DU PARC 3,,Appartement,2,46,2A271
26725,29,AV,DES LANDES,,Appartement,1,25,32096
26726,260,RUE,DE NANTES,B,Appartement,4,65,35281
26727,9,RUE,DES ECOLES,,Appartement,1,38,39300
26728,9,IMP,DE LA CONANDIERE,,Maison,4,80,41295
26729,34,PL,DES PROMENADES POPULLE,,Appartement,5,135,42187
26730,10,RUE,DES ECOLIERS,,Appartement,3,62,42187
26731,11,RUE,RAOUL FOLLEREAU,,Appartement,2,48,42218
26732,21,RUE,MARLIN,,Appartement,4,84,45068
26733,33,RUE,MALESHERBES,,Appartement,3,100,69386
26734,30,RUE,BOYER,,Appartement,2,30,75120
26735,8,RUE,DE FONTENELLE,,Appartement,2,54,76216
26736,3,RUE,D ORTHEUIL,,Maison,4,80,77077
26737,9,ALL,DES TOURNELLES,,Maison,4,84,77243
26738,22,RUE,MONTECLAIR,,Appartement,3,51,78361
26739,10,RUE,DES VIOLETTES,,Appartement,4,93,78367
26740,24,ALL,DES FRENES,,Maison,4,83,87085
26741,5,ALL,DES TILLEULS,H,Appartement,1,29,89100
26742,7,RUE,JEAN BAPTISTE LULLI,,Appartement,2,46,95205
26743,3,BD,MAURICE BERTEAUX,,Appartement,4,72,95252
26744,33,,LES HTS DE MARCOUVILLE,,Appartement,4,81,95500
26745,76,AV,FRANKLIN ROOSEVELT,,Appartement,3,69,06030
26746,52,AV,HENRI MATISSE,,Appartement,1,31,06088
26747,68,CHE,LINTIER,,Appartement,4,79,06155
26748,1,IMP,BEAUREPAIRE,,Appartement,1,12,11262
26749,4,RUE,MIREBEAU,,Appartement,3,65,18033
26750,32,RUE,DU DOC VALETTE,,Appartement,4,68,19272
26751,2,RUE,TEDENAT,,Appartement,6,105,30189
26752,79,RUE,DE TAUZIA,,Appartement,1,23,33063
26753,112,AV,SERGENT MAGINOT,,Appartement,1,23,35238
26754,7,ALL,DU PARC,,Appartement,3,68,38151
26755,72,RUE,DES EAUX CLAIRES,,Appartement,1,15,38185
26756,317,MTE,DES DOLOMITES,,Appartement,1,25,38186
26757,12,RUE,FAUBOURG SERMORENS,,Appartement,1,27,38563
26758,23,RUE,DU DOCTEUR ALFRED CORLAY,,Appartement,2,38,44162
26759,8,ALL,DES SAULES,A,Maison,4,70,56176
26760,7,PL,DE LA REPUBLIQUE,,Appartement,2,49,59017
26761,2,AV,DE BOURGOGNE,,Appartement,3,62,60057
26762,5,RUE,DU LYS,,Appartement,4,69,64129
26763,30,RUE,SAINT EXUPERY,,Appartement,3,70,64445
26764,481,RUE,MICHEL AULAS,,Appartement,3,55,69115
26765,6,RUE,SAINTE ANASTASE,,Appartement,1,16,75103
26766,76,AV,DES CHAMPS ELYSEES,,Appartement,1,35,75108
26767,191,RUE,DU FG POISSONNIERE,,Appartement,1,33,75109
26768,42,RUE,DU FAUBOURG DU TEMPLE,,Appartement,3,103,75111
26769,163,RUE,DE CHARONNE,,Appartement,3,69,75111
26770,251,RUE,DE BERCY,,Appartement,1,36,75112
26771,1,RUE,MIRABEAU,,Appartement,4,97,75116
26772,5,PAS,DOISY,B,Appartement,1,13,75117
26773,10,RUE,DU CLOS GIRARD,,Appartement,2,43,77111
26774,14,AV,DES ERABLES,,Maison,6,255,77215
26775,9,RUE,LEON LE ROYER,A,Appartement,3,63,77284
26776,120,ALL,DE PLEIN CIEL,,Appartement,4,85,77285
26777,27,AV,DE VERDUN,,Appartement,2,28,77294
26778,11,RUE,THIBAULT,,Appartement,3,60,78372
26779,25,AV,LA DIVISION LECLERC,,Appartement,1,27,78545
26780,3,AV,DES COMMANDOS D AFRIQUE,,Appartement,3,54,83070
26781,210,CHE,DE FONTENAY,,Maison,5,95,91111
26782,17,RUE,MARIE CURIE,,Appartement,3,60,91161
26783,7,AV,DU PARC,,Maison,4,95,91494
26784,29,RUE,DES AUBEPINES,,Maison,4,78,93033
26785,110,AV,DU PRESIDENT WILSON,,Appartement,3,63,93048
26786,9,RUE,DES EPERNONS,,Appartement,3,94,93048
26787,165,BD,MAXIME GORKI,,Appartement,4,59,93072
26788,59,RUE,ROUBLOT,,Appartement,2,41,94033
26789,19,QUAI,DE LA MARNE,,Appartement,4,84,94042
26790,1,RUE,ADAM,,Appartement,3,74,94068
26791,1,RUE,DE LORRAINE,,Appartement,3,70,94073
26792,8,RUE,DAUPHIN,,Appartement,2,42,94076
26793,29,RUE,MARIA DERAISMES,,Appartement,1,43,95500
26794,67,RTE,DE CHAVORNOD,,Appartement,3,58,01034
26795,96,RUE,DU JURA,,Appartement,4,90,01143
26796,29,BD,CHARLES GUILLAUMONT,T,Appartement,1,30,06004
26797,36,AV,PRINCE RAINIER III MONACO,,Appartement,1,38,06032
26798,21,RUE,ETIENNE CURTI,A,Appartement,4,61,06046
26799,5148,,LA VILLE,,Appartement,2,40,06066
26800,71,AV,CERNUSCHI,,Appartement,2,39,06083
26801,21,RUE,EMMANUEL PHILIBERT,,Appartement,1,17,06088
26802,18,RUE,DES POTIERS,,Appartement,1,27,06088
26803,16,AV,NOTRE DAME,,Appartement,3,55,06088
26804,19,AV,SAINT JOSEPH,,Appartement,2,26,06088
26805,158,RUE,DE FRANCE,,Appartement,4,95,06088
26806,48,AV,DE LA CALIFORNIE,,Appartement,1,17,06088
26807,85,BD,DE LA MADELEINE,,Appartement,2,41,06088
26808,50,CHE,DU CAL DE SPAGNOL,,Appartement,2,47,06088
26809,35,AV,RAYMOND FERAUD,,Appartement,4,95,06088
26810,149,AV,DE VERDUN,,Appartement,4,80,06104
26811,5650,,AURON,,Appartement,1,21,06120
26812,16,AV,GEN GALLIENI,,Appartement,2,65,06159
26813,147,RUE,DE NOUZONVILLE,,Appartement,3,105,08105
26814,28,RUE,DE PREIZE,,Appartement,3,70,10387
26815,73,RUE,URBAIN IV,,Appartement,3,66,10387
26816,31,RES,MAISONS ST LOUIS LA MER,,Maison,2,24,11145
26817,20,PAS,BARBEROUSSE,,Appartement,1,30,11170
26818,39,RES,LES SENTINIERES,,Maison,3,58,11202
26819,20,VC,LE BOULOIR,,Appartement,3,81,14333
26820,9031,RES,LES JARDINS DE LA PLAGE,,Appartement,2,23,14754
26821,24,RUE,AGNES SOREL,A,Appartement,3,64,18033
26822,18,RUE,JEAN FIEYRE,,Appartement,2,48,19031
26823,35,AV,LEON BLUM,,Appartement,3,90,19031
26824,,RUE,DU PORT JAQUET,,Appartement,4,83,22282
26825,2,RUE,DU PARADIS,,Appartement,1,22,22282
26826,4,RUE,CARNOT,T,Appartement,4,112,26058
26827,13,RUE,MARCEL PAGNOL,,Maison,4,80,26108
26828,28,CHE,DE LA MACHINETTE,,Appartement,3,80,26324
26829,47,RUE,WOLFGANG AMADEUS MOZART,,Appartement,4,100,26362
26830,45,RUE,MONGE,,Appartement,3,69,26362
26831,52,RUE,DES TERRES DOUCES,,Appartement,3,69,28220
26832,82,ALL,DE NORMANDIE,,Maison,4,100,28279
26833,47,RUE,ANDRE COLIN,,Appartement,4,76,29023
26834,10,RES,LES JARDINS DE TRABACCHINA,F,Appartement,3,66,2A004
26835,16,CRS,NAPOLEON,,Appartement,2,50,2A004
26836,5092,,CEPPO,,Appartement,1,48,2A312
26837,13,RUE,DE LA POSTE,,Appartement,3,63,30004
26838,94,RUE,DU TRIDENT,,Appartement,4,76,30034
26839,12,PL,DE LA SALICORNE,,Maison,4,84,30133
26840,350,AV,GEORGES POMPIDOU,,Appartement,3,39,30133
26841,57,RUE,DE LA BICHE,,Appartement,4,79,30189
26842,1,AV,JEAN JAURES,,Appartement,2,49,30334
26843,5,RUE,ELLA MAILLART,,Appartement,2,34,31555
26844,174,AV,DE CASSELARDIT,,Appartement,1,23,31555
26845,60,RUE,DE NUITS,B,Maison,2,52,33063
26846,222,AV,EYSINES CAUD,,Appartement,5,80,33063
26847,17,RUE,MONDON,,Appartement,2,39,33069
26848,9001,VGE,ARTS ET VIE,,Appartement,2,27,33097
26849,20,ALL,DU HAUT VIGNEAU,,Maison,4,82,33192
26850,14,RUE,DES VIOLETTES,,Appartement,3,73,33281
26851,10,ALL,DES MIMOSAS,,Appartement,2,33,33284
26852,5,ALL,ARISTIDE BRIAND,,Appartement,2,41,33422
26853,,,LAGASSE,,Appartement,2,42,33466
26854,12,RTE,DE LA BACONNE,,Maison,4,83,33473
26855,9001,RES,LES TERRASSES DE TALENCE,,Appartement,5,112,33522
26856,32,RUE,DU PORT,,Appartement,2,36,33527
26857,2,RUE,PHILIPPE DESTRIBATS,,Appartement,4,78,33550
26858,24,RUE,DEPUTE LUCIEN SALETTE,,Appartement,2,45,34108
26859,124,RUE,DU FOYER,,Appartement,1,31,34145
26860,130,RUE,CLAUDE PERCIER,,Appartement,2,44,34172
26861,,RES,LE VENIZIO,,Appartement,3,32,34301
26862,1,RUE,DU GRAND LARGE,,Appartement,2,30,34301
26863,13,AV,DE LA VICOMTE,,Appartement,3,62,35093
26864,2,AV,GROS MALHON,,Appartement,1,20,35238
26865,1,RUE,JEAN JAURES,,Appartement,4,77,35238
26866,4,RUE,DU CAPITAINE MAIGNAN,,Appartement,1,30,35238
26867,11,ALL,DU TAGE,,Appartement,4,70,35238
26868,25,RUE,JULES VALLES,B,Maison,3,72,35281
26869,27,RUE,FRANCOIS HARDOUIN,,Maison,4,79,37261
26870,43,RUE,PIC PARIS,,Appartement,3,69,37261
26871,248,AV,DE GRAMMONT,,Appartement,1,39,37261
26872,15,BD,MAL LECLERC,,Appartement,3,76,38185
26873,40,AV,ALBERT 1ER DE BELGIQUE,,Appartement,2,65,38185
26874,15,AV,GENERAL CHAMPON,,Appartement,3,95,38185
26875,29,RUE,DU PRE DES CIEUX,,Appartement,4,106,38194
26876,2,ALL,DE LA ROSERAIE,,Appartement,3,104,38229
26877,7,RUE,FRANZ SCHUBERT,,Appartement,3,64,38317
26878,231,AV,MARATHON,,Appartement,3,62,38384
26879,,RUE,DE LA SONE,,Maison,4,100,38416
26880,126,AV,GENERAL LECLERC,,Appartement,4,80,38423
26881,4,RUE,DE LA DIGUE DU DRAC,,Appartement,3,56,38485
26882,223,AV,GEN GIRAUD,,Appartement,1,26,38537
26883,435,RUE,MOZART,,Appartement,3,65,38547
26884,2,RUE,DE LA TANNERIE,,Appartement,1,28,40088
26885,543,AV,DE LA RESISTANCE,,Appartement,3,58,40279
26886,7,RUE,DES LIEGES,B,Maison,4,91,40312
26887,7,RUE,DES GALLIERES,,Appartement,1,18,41018
26888,40,RUE,BADOUILLERE,,Appartement,1,18,42218
26889,45,AV,DE ROCHETAILLEE,,Appartement,1,42,42218
26890,22,RUE,DE CHAMPAGNE,,Appartement,4,87,42218
26891,2,AV,DE FIRMINY,,Appartement,4,83,43012
26892,20,CHE,DE LA FURGUAI,A,Appartement,2,43,44055
26893,40,AV,DU BOIS D AMOUR,,Appartement,2,32,44055
26894,3,RUE,DES PATURES,,Appartement,2,36,44074
26895,2,PL,PAUL EMILE LADMIRAULT,,Appartement,2,45,44109
26896,17,BD,DE L OCEAN,,Appartement,1,28,44132
26897,4,RUE,EUGENIE  COTTON,,Appartement,4,86,44143
26898,3,RUE,DES IRLANDAIS,,Appartement,4,72,44162
26899,14,RUE,DE LA GALTIERE,,Appartement,3,61,44190
26900,47,RTE,DE LA ROUSSELIERE,,Appartement,4,157,44215
26901,3,RUE,HENRI BERGSON,,Appartement,2,37,45089
26902,322,RUE,DU FBG BANNIER,,Appartement,2,41,45147
26903,65,FG,BANNIER,,Appartement,0,55,45234
26904,4,ALL,DES ROSERAIES,,Appartement,4,68,45234
26905,23,RUE,DE SEVIN,,Appartement,4,85,47001
26906,57,BD,ULYSSE CASSE,,Appartement,4,60,47157
26907,41,SQ,DES ANCIENNES PROVINCES,,Appartement,5,94,49007
26908,41,RUE,ST JACQUES,,Appartement,1,18,49007
26909,11,PL,GREGOIRE BORDILLON,,Appartement,1,24,49007
26910,33,RUE,DES REVERIES,,Appartement,2,53,49007
26911,44,RUE,EUGENE DELACROIX,,Appartement,3,61,49099
26912,13,ALL,DE PLAISANCE,,Appartement,4,73,49099
26913,11,RUE,DU PUITS NEUF,,Appartement,3,65,49328
26914,206,RUE,DU MOUTIER,,Appartement,3,72,51196
26915,1,RUE,DOCTEUR THOMAS,,Appartement,5,88,51454
26916,1,RUE,HOURELLE,,Appartement,2,42,51454
26917,11,AV,ROGER SALENGRO,B,Appartement,3,83,51573
26918,8,HLM,EST BAT A RUE JEAN JAURES,,Appartement,3,53,54115
26919,7,RUE,DOCTEUR ROUX AULNES,,Appartement,5,72,54482
26920,2,RUE,DE LA POSTE,,Appartement,1,21,56186
26921,200,RUE,DU DOCTEUR A SCHWEITZER,,Appartement,4,87,59299
26922,35,ALL,DE LA BOISIERE,,Appartement,2,49,59328
26923,139,RUE,DE LILLE,,Appartement,1,29,59328
26924,773,AV,DE DUNKERQUE LOMME,,Appartement,3,80,59350
26925,16,RUE,ARAGO,,Appartement,2,45,59350
26926,4,RUE,MARCEL HENAUX,,Appartement,2,57,59378
26927,811,AV,DE LA REPUBLIQUE,,Appartement,3,70,59378
26928,54,,GRAND PLACE,,Appartement,2,45,59491
26929,9,PL,D ARMES,,Appartement,1,33,59606
26930,52,RUE,JULES MICHELET,,Appartement,1,32,60175
26931,1,AV,JACQUES CARTIER,,Appartement,3,65,60395
26932,14,RUE,GAMBETTA,,Appartement,2,44,60500
26933,33,RUE,GEORGES DECROZE,,Appartement,2,32,60509
26934,16,AV,DU DOCTEUR JOLY,,Appartement,3,70,61483
26935,9002,,PALAIS DES PYRENEES BLOC B,,Appartement,1,25,64445
26936,17,RUE,DUBOUE,,Appartement,3,46,64445
26937,186,BD,DE LA PAIX,,Appartement,4,83,64445
26938,18,RUE,DE LA GIRAUDIERE,,Appartement,2,44,69027
26939,4,RUE,MARTIN BASSE,,Appartement,4,100,69034
26940,8,AV,GENERAL DE GAULLE,,Appartement,3,55,69034
26941,241,RTE,DE LA VALLEE,,Appartement,2,43,69056
26942,27,RUE,JULES FERRY,B,Appartement,4,95,69064
26943,9001,CHE,DE L ETANG,,Appartement,4,60,69081
26944,41,AV,DE LA TABLE DE PIERRE,B,Appartement,2,51,69089
26945,18,CHE,DE PORT MASSON,,Appartement,3,45,69163
26946,11,PL,DU CENTRE,,Appartement,2,56,69201
26947,45,AV,MATHIEU MISERY,,Appartement,2,39,69244
26948,4,RUE,ANTOINE BERNOUX,,Appartement,4,67,69266
26949,81,ALL,DU 4 AVRIL 1908,,Appartement,2,41,69292
26950,13,RUE,DU BON PASTEUR,,Appartement,3,63,69381
26951,15,QUAI,JEAN MOULIN,,Appartement,1,35,69382
26952,224,AV,FELIX FAURE,,Appartement,2,65,69383
26953,19,RUE,HENRI GORJUS,,Appartement,2,43,69384
26954,127,AV,JEAN JAURES,,Appartement,2,54,69387
26955,18,RUE,MARIE MADELEINE FOURCADE,,Appartement,5,111,69387
26956,8,IMP,BERCHET,,Appartement,1,43,69388
26957,1,RUE,DES PUISEURS,,Appartement,2,44,69388
